Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220430_S5Merged,20220430_S5Merged.sc048,Human,HG001,HG001,14,8,,6333,6220,2549.5,2811.68344051447,1240.947093302249,0.294307,0.4010780888600711,0.4127529370413385,0.0667721297815006,0.8032372281234194,0.0059174612151735,0.005785798328353
20220430_S5Merged,20220430_S5Merged.sc049,Human,HG001,HG001,15,1,,29465,21975,3101.0,3450.061843003413,1607.557883556749,0.004504,0.3946581622483556,0.4056530379885916,0.0633328357861202,0.511465459100106,0.0337084026768038,0.0243282591208311
20220430_S5Merged,20220430_S5Merged.sc050,Human,HG001,HG001,15,2,,5620,4600,3086.0,3485.061304347826,1748.923169982789,0.055238,0.3998366826938998,0.4119036045943897,0.0665893897776608,1.042068965517242,0.0064573301467629,0.0052296240140912
20220430_S5Merged,20220430_S5Merged.sc051,Human,HG001,HG001,15,3,,79,55,2909.0,3006.163636363636,1441.258247802768,0.0,0.3929539295392954,0.4159111444376605,0.0677477913038608,2.0,7.078361470168294e-05,5.275266772537034e-05
20220430_S5Merged,20220430_S5Merged.sc052,Human,HG001,HG001,15,4,,276191,80768,2600.0,3004.469270007924,1573.699109771586,0.007294,0.3974675909666977,0.4086015421702867,0.0658463410396887,0.4627274042698728,0.2685372814908722,0.0721616198852224
20220430_S5Merged,20220430_S5Merged.sc053,Human,HG001,HG001,15,5,,1458,1306,3215.0,3614.900459418071,1722.564898427733,0.02003,0.4022938096958072,0.4120950582152405,0.0647898325670293,1.387202625102543,0.0017116171808412,0.0015183098049156
20220430_S5Merged,20220430_S5Merged.sc054,Human,HG001,HG001,15,6,,4741,4381,3108.0,3466.709427071445,1632.743481309636,0.006778,0.4026987138941598,0.4146492363338439,0.0657969990002154,0.9254979100073764,0.0053145241430588,0.0048641661206049
20220430_S5Merged,20220430_S5Merged.sc055,Human,HG001,HG001,15,7,,65321,50070,2879.0,3196.631156381066,1443.876101183936,0.002043,0.395861989481508,0.4066583661442359,0.0636939829381128,0.3956002434979744,0.069262975506696,0.0515113167303568
20220430_S5Merged,20220430_S5Merged.sc056,Human,HG001,HG001,15,8,,120,117,2586.0,2830.905982905983,1206.435407665983,0.0,0.3973442288049029,0.4065201311617852,0.0744319032195932,1.963636363636364,0.0001092089856639,0.0001053171616373
20220430_S5Merged,20220430_S5Merged.sc057,Human,HG001,HG001,16,1,,268,262,2348.5,2523.412213740458,1142.828043473759,0.145833,0.4079127695868834,0.4120420815758935,0.068451617842943,1.831372549019608,0.0002267998799341,0.0002226360560514
20220430_S5Merged,20220430_S5Merged.sc058,Human,HG001,HG001,16,2,,2571,2533,2369.0,2647.564547966838,1267.016233862792,0.397888,0.3977842809364549,0.4081288357761242,0.0651664179295431,1.094083812654067,0.0022786175763283,0.0022399678576587
20220430_S5Merged,20220430_S5Merged.sc059,Human,HG001,HG001,16,3,,242,230,2804.0,3120.130434782609,1652.362774789031,0.025,0.4101933406684534,0.4157174320906745,0.0672598891070005,1.885844748858448,0.0002480652599807,0.0002374896134054
20220430_S5Merged,20220430_S5Merged.sc060,Human,HG001,HG001,16,4,,621,584,2349.0,2586.368150684932,1256.316769402332,0.055336,0.3962894366954633,0.4053136213092554,0.0618894606813066,1.658181818181818,0.0005253068523419,0.0004916790440572
20220430_S5Merged,20220430_S5Merged.sc061,Human,HG001,HG001,16,5,,108679,54501,2904.0,3250.655345773472,1484.681675802895,0.006554,0.3958810068649886,0.4065488393062446,0.0630614479427105,0.5265319140453694,0.1170339526519388,0.0535298513139361
20220430_S5Merged,20220430_S5Merged.sc062,Human,HG001,HG001,16,6,,315,258,2645.5,2954.779069767442,1421.310638745094,0.0,0.4037945023265942,0.4080577151583541,0.0680716031506955,1.818897637795276,0.0003164829628914,0.0002592158627733
20220430_S5Merged,20220430_S5Merged.sc063,Human,HG001,HG001,16,7,,49,49,2415.0,2820.0,1433.473646035235,0.0,0.3888624464540695,0.4008342393442652,0.0604650129179456,1.955555555555555,4.467128069923853e-05,4.467128069923853e-05
20220430_S5Merged,20220430_S5Merged.sc064,Human,HG001,HG001,16,8,,28001,25397,2718.0,2975.009489309761,1278.234586058222,0.103034,0.3989927252378288,0.4104649631190807,0.0656066210237278,0.5011163483006698,0.0276009759969789,0.0245305685789476
20220430_S5Merged,20220430_S5Merged.sc065,Human,HG001,HG001,17,1,,4084,3973,2618.0,2884.858293480997,1246.524492801929,0.0034,0.3928571428571429,0.4043309926977663,0.0635610147072263,0.905756358768407,0.0038647120410115,0.0037477861898676
20220430_S5Merged,20220430_S5Merged.sc066,Human,HG001,HG001,17,2,,106003,84199,2563.0,2855.284813358829,1251.50701790896,0.243408,0.4040290990486849,0.4146951054592284,0.0665767527547053,0.3786077468360694,0.1016570550532042,0.0743872747069801
