Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220929_P2,20220929_P2.C55,Mouse,epithelium,B6D2F1,21,13,,199955,119538,2159.0,2492.096287373053,1218.122902842397,0.022361,0.4148517194590243,0.4186035569286838,0.052061978549622,0.284781095504114,0.1848222698904244,0.1073019642619789
20220929_P2,20220929_P2.C56,Mouse,epithelium,B6D2F1,22,9,,1131,1012,2828.5,3134.749011857708,1495.844751966323,0.069683,0.4148940486925158,0.4193847604805033,0.05173135014435,1.454736842105263,0.0013070656980176,0.0011991568565622
20220929_P2,20220929_P2.C57,Mouse,epithelium,B6D2F1,22,11,,256230,145459,2270.0,2572.198220804488,1211.441211925388,0.034627,0.4137792103142627,0.4177608964788751,0.0515714228783738,0.2284607098187497,0.2477694290647237,0.1354041849619993
20220929_P2,20220929_P2.C58,Mouse,epithelium,B6D2F1,22,12,,49417,25013,2715.0,3067.607324191421,1499.425958405104,0.140772,0.4246575342465753,0.4280891761018508,0.0529435447899316,0.7395892755276668,0.058383295965693,0.0284458051441439
20220929_P2,20220929_P2.C59,Mouse,epithelium,B6D2F1,22,13,,248852,148936,2153.0,2460.501000429714,1169.840150975999,0.026928,0.4159356702647079,0.4198466420694435,0.0517332294982813,0.2417239225484072,0.2369067916628667,0.1350198667087293
20220929_P2,20220929_P2.C60,Mouse,epithelium,B6D2F1,23,9,,109748,55105,2486.0,2808.114726431358,1338.651553308749,0.004776,0.4147727272727273,0.4184451954248916,0.0519551245010943,0.3945945945945946,0.1121615409487159,0.0561050149620969
20220929_P2,20220929_P2.C61,Mouse,epithelium,B6D2F1,23,11,,82721,59854,2427.0,2737.196494804023,1275.34960891297,0.005515,0.4147990655315309,0.4186747801953243,0.0510762138069215,0.3423188660973677,0.0861543119017363,0.0611116194349662
20220929_P2,20220929_P2.C62,Mouse,epithelium,B6D2F1,23,12,,169615,53175,2615.0,2983.882162670428,1502.886762508724,0.014992,0.418263350998777,0.4218468130152129,0.0522645054849789,0.5646885149099498,0.1831224104384908,0.0571372089630964
20220929_P2,20220929_P2.C63,Mouse,epithelium,B6D2F1,23,13,,245353,136872,2198.0,2479.8441828862,1135.451990597584,0.0099329999999999,0.4154079697632603,0.4190673768307404,0.0520804711172342,0.2177480649614544,0.2260622856522975,0.1221694541784852
20220929_P2,20220929_P2.C64,Mouse,epithelium,B6D2F1,26,9,,14153,13210,2492.0,2718.296139288418,1143.667219902326,0.247687,0.4242245046130367,0.4275067797816749,0.0521854884855657,0.5933718263070473,0.014887906156265,0.0137941771700975
20220929_P2,20220929_P2.C65,Mouse,epithelium,B6D2F1,26,11,,200474,112587,2217.0,2495.057457788199,1141.839223322205,0.00411,0.4136429608127721,0.4173719503653338,0.0517669655409925,0.219616728027943,0.185717906128008,0.101025733203154
20220929_P2,20220929_P2.C66,Mouse,epithelium,B6D2F1,26,12,,237914,124744,2218.0,2489.923419162445,1121.147817777213,0.0059159999999999,0.4128484167819646,0.4167102130577907,0.0515697856068741,0.2432549821154829,0.2256000482596379,0.1113035208613911
20220929_P2,20220929_P2.C67,Mouse,epithelium,B6D2F1,26,13,,224330,113059,2255.0,2563.063878152115,1228.484888696859,0.131985,0.4193427931292009,0.4229482917738947,0.0536124572538227,0.3553898047413179,0.2097650969782169,0.1007717442983904
20220929_P2,20220929_P2.C68,Mouse,epithelium,B6D2F1,27,9,,224221,123848,2357.5,2715.63409986435,1361.147522339088,0.00695,0.4148603760322461,0.418984927858146,0.0510804190659625,0.2473995180640237,0.2244299443456918,0.1210348090663127
20220929_P2,20220929_P2.C69,Mouse,epithelium,B6D2F1,27,11,,531510,335264,2160.0,2459.067791352486,1155.405564332686,0.494706,0.4133524597768573,0.4171818518301029,0.0516341170132574,0.1910092925989403,0.4919722084480392,0.2603372407188764
20220929_P2,20220929_P2.C70,Mouse,epithelium,B6D2F1,27,12,,37506,34176,2445.0,2682.164179541198,1150.780434298533,0.36511,0.4199166582195483,0.4231789665304195,0.0516266972283192,0.4792645241038319,0.0384711521697375,0.0341450557259863
