	Run	Cell	Species	CellLine	Barcode.1st	Barcode.2nd	Remark	TotalReads	UniqReads	Length.Median	Length.Mean	Length.Std	Background	GC.Median	GC.Mean	GC.Std	Spikiness	GenomicDepth	GenomicCoverage
207	20220430_S5Merged	20220430_S5Merged.sc152	Human	HG001	17	23		888485	199757	2596.0	3069.393678319158	1723.128193020103	0.070772	0.4001883239171375	0.4111276642344512	0.06672809921002341	0.3459711905187178	0.8771928681434625	0.1698483998228645
208	20220430_S5Merged	20220430_S5Merged.sc153	Human	HG001	17	24		281605	129310	2557.0	2955.169654319078	1497.00999118133	0.00948	0.3944310723577753	0.405483861546372	0.06471812536261108	0.2902161279048029	0.2774539066835318	0.1158624037069293
209	20220430_S5Merged	20220430_S5Merged.sc154	Human	HG001	17	26		509030	141494	2591.0	3011.652275008128	1609.016948285981	0.008849	0.3942028985507247	0.4048996289942633	0.06416691233419372	0.2614855202002145	0.5010870175114989	0.1235764893622898
210	20220430_S5Merged	20220430_S5Merged.sc155	Human	HG001	17	27		364865	147255	2482.0	2875.687935893518	1487.687773845465	0.012511	0.3944954128440367	0.4055784584002727	0.06490268310109915	0.2937329974087872	0.3428811433512695	0.1262016340595175
211	20220430_S5Merged	20220430_S5Merged.sc156	Human	HG001	17	28		417898	212261	2464.0	2842.4215800359	1427.70236261264	0.268434	0.4002557544757033	0.4109166572581137	0.06530688776401446	0.3346746355800146	0.3919366095556453	0.1712495103854766
212	20220430_S5Merged	20220430_S5Merged.sc157	Human	HG001	17	29		316134	124249	2557.0	2930.603835845761	1470.339255072495	0.010834	0.3934977578475337	0.4043841573935922	0.06413765637245895	0.2465579956486266	0.3028772960072193	0.1090163141137982
213	20220430_S5Merged	20220430_S5Merged.sc158	Human	HG001	18	21		161292	87069	2778.0	3197.163628846088	1613.667992881555	0.057454	0.4131765270610824	0.4235998273590069	0.06603370326612969	0.3187841464583533	0.1711629820834578	0.08667462020216628
214	20220430_S5Merged	20220430_S5Merged.sc159	Human	HG001	18	22		228369	39135	3328.0	3981.374447425578	2423.526753450984	0.020045	0.3969944557922381	0.407777882454583	0.06398720908872646	0.5125044221296977	0.268705057749879	0.04493366838641973
215	20220430_S5Merged	20220430_S5Merged.sc160	Human	HG001	18	23		28258	18203	3390.0	3792.934900840521	1809.695767606701	0.008196	0.3917428301292152	0.4034194363323951	0.06229479445589634	0.6014760147601476	0.03491484203812537	0.02164948384329934
216	20220430_S5Merged	20220430_S5Merged.sc161	Human	HG001	18	24		51853	25696	3502.0	3983.648077521793	2053.415473348336	0.22811	0.4096775244341467	0.4214313853696469	0.06786966126083761	0.6956323742496378	0.06527600753040576	0.03072708495073972
217	20220430_S5Merged	20220430_S5Merged.sc162	Human	HG001	18	27		180497	91721	2979.0	3371.000348884116	1619.903035822213	0.087647	0.3982389937106918	0.4094298642069252	0.06506022184354268	0.3243766836705451	0.2041223023742107	0.09337674395846808
218	20220430_S5Merged	20220430_S5Merged.sc163	Human	HG001	18	28		530171	132502	2999.0	3551.152050535087	2077.580183493233	0.201211	0.4034850743462087	0.4147351902709101	0.06689596385594987	0.3963649657079734	0.583009691359739	0.1309407974636891
219	20220430_S5Merged	20220430_S5Merged.sc164	Human	HG001	18	29		108672	28167	3394.0	4039.191323179608	2308.158278409908	0.01971	0.3959183673469388	0.40694852598374	0.06309630981212375	0.5625927024621774	0.1469182759618727	0.03438501518817631
220	20220430_S5Merged	20220430_S5Merged.sc165	Human	HG001	19	21		1594	1568	3234.0	3541.782525510204	1527.223993242799	0.002273	0.3916745121329912	0.401758797420708	0.05981348292417454	1.293880295897781	0.001880991352045621	0.001832698160220313
221	20220430_S5Merged	20220430_S5Merged.sc166	Human	HG001	19	22		495044	76090	2804.0	3352.387711920095	2033.954086414475	0.00507	0.394086261695077	0.4052102855787542	0.06509282075206428	0.3634124620822086	0.5160359737715645	0.07074370133150837
222	20220430_S5Merged	20220430_S5Merged.sc167	Human	HG001	19	23		247961	106362	2557.0	2946.588311615051	1472.78657968882	0.004953	0.3937616497992169	0.4048741441656089	0.0645312103510798	0.3033858965802345	0.240131166441866	0.09487756994655254
223	20220430_S5Merged	20220430_S5Merged.sc168	Human	HG001	19	24		403223	131280	2747.0	3152.095429616088	1579.178292975789	0.006622	0.3946365736785741	0.4057504720995642	0.06426408404835351	0.2569504375529298	0.431808876099788	0.1213039037827681
224	20220430_S5Merged	20220430_S5Merged.sc169	Human	HG001	19	26		307581	153145	2643.0	3008.711698063926	1475.104949965062	0.005555	0.3944610778443114	0.4051762959913682	0.06376179349299436	0.2702239535299866	0.303719975908938	0.1373207519992402
225	20220430_S5Merged	20220430_S5Merged.sc170	Human	HG001	19	27		125334	64237	2557.0	2902.366704547223	1386.323795943686	0.009618000000000002	0.3931847968545216	0.4040780068776682	0.06449699654764927	0.32185115286781	0.1200975767692133	0.05794531888946945
226	20220430_S5Merged	20220430_S5Merged.sc171	Human	HG001	19	28		301109	84866	2527.0	2918.679624348974	1542.013454211406	0.006381	0.3939279501952125	0.4049992791970467	0.06488621815216015	0.3197103660442955	0.2818278615853895	0.07296675545899067
227	20220430_S5Merged	20220430_S5Merged.sc172	Human	HG001	19	29		10658	9353	2829.0	3124.498235860152	1405.991921625413	0.007162999999999999	0.393598910452843	0.4037178164794086	0.06249843106905521	0.6740863787375415	0.01117406747585019	0.009727356589552445
228	20220430_S5Merged	20220430_S5Merged.sc173	Human	HG001	20	23		28374	16779	3101.0	3550.563501996543	1810.08268047481	0.098078	0.4048226292603756	0.4160667374366136	0.06795790656447455	0.7579597952303658	0.03292085631111537	0.01862575466142657
229	20220430_S5Merged	20220430_S5Merged.sc174	Human	HG001	20	24		898	756	3681.0	4093.453703703704	1992.421763409141	0.084722	0.4111085962252669	0.4210944087387689	0.06645451934386191	1.505079825834543	0.001168808076895341	0.0009673772270093428
230	20220430_S5Merged	20220430_S5Merged.sc175	Human	HG001	20	26		242	225	3589.0	4065.191111111111	1966.637643607567	0.0	0.3971830985915493	0.4062565640798022	0.06321752798605221	1.771689497716895	0.0003627573731767924	0.0003348439966495434
231	20220430_S5Merged	20220430_S5Merged.sc176	Human	HG001	20	28		11270	6555	2976.0	3423.89763539283	1795.205948436504	0.011968	0.3995713410900184	0.411229451917864	0.06652078925399825	1.186779275621244	0.01247870435040417	0.007090252246482116
232	20220430_S5Merged	20220430_S5Merged.sc177	Human	HG001	20	29		16910	11558	3333.5	3740.427669146911	1814.272293394691	0.007905	0.4042790629382105	0.4156807484666482	0.06584324322610602	0.7391344553356759	0.02010417405267725	0.01364716112313766
317	20220610_Treat	20220610_Treat.sc001	Human	HG001	9	17		313412	139762	2165.0	2451.799766746326	1090.874151396971	0.003278	0.3933323497590243	0.404767695693985	0.0661853231380244	0.2544170413771177	0.2638709733524795	0.1050713162022458
318	20220610_Treat	20220610_Treat.sc002	Human	HG001	9	18		252769	128003	2006.0	2256.172370960056	942.802131933492	0.004582999999999999	0.3932481751824817	0.4046985193056799	0.06613899004560721	0.2509923336551713	0.1920510367646337	0.08949164653694397
319	20220610_Treat	20220610_Treat.sc003	Human	HG001	9	19		462633	179180	2286.0	2636.900976671503	1293.903907763246	0.003126	0.3941530106838489	0.4053226291217318	0.06550327567739128	0.2280269929691089	0.4137690421716584	0.1426068472877838
320	20220610_Treat	20220610_Treat.sc004	Human	HG001	9	20		451743	184960	1985.0	2292.014165224913	1094.662034710347	0.006092	0.3945362281004625	0.4058881215144921	0.06677351784994222	0.2318735391104076	0.3424045356035815	0.1291663229248197
321	20220610_Treat	20220610_Treat.sc005	Human	HG001	9	21		465313	198382	1976.0	2272.175499793328	1059.357687066077	0.227093	0.401955392788705	0.4128576740136425	0.06815988992209808	0.3590355354010966	0.3516892287753022	0.1309529397181307
322	20220610_Treat	20220610_Treat.sc006	Human	HG001	9	22		429792	238522	2226.0	2542.739428648091	1190.934909887398	0.390898	0.4005322687957418	0.4111257998198225	0.0657359612498183	0.2985363678490553	0.3717690042322002	0.1725309434462275
323	20220610_Treat	20220610_Treat.sc007	Human	HG001	9	23		346996	138781	1901.0	2124.044617058531	850.5290329464477	0.006966	0.3941299790356394	0.4054559048017276	0.06696740383554664	0.2420607077486272	0.2457946618784433	0.09054020980793066
324	20220610_Treat	20220610_Treat.sc008	Human	HG001	9	24		51091	41407	2215.0	2471.881372714759	1041.04349042118	0.007886	0.391389983117614	0.4026626998223272	0.06491372030248596	0.3667150090323894	0.04201262645453305	0.03308002874859
325	20220610_Treat	20220610_Treat.sc009	Human	HG001	10	19		382299	100274	2786.0	3333.579861180366	1924.267961505228	0.138133	0.4024225887933552	0.4139502648569521	0.06742447781022817	0.4388678931849329	0.3994977620745761	0.09892664815083184
326	20220610_Treat	20220610_Treat.sc010	Human	HG001	10	20		406549	114372	2111.0	2530.625074318889	1386.169041999583	0.004645000000000001	0.3960520570738992	0.4076614626913774	0.06718153327694053	0.3358281448039152	0.3357950284939014	0.0871594929889571
327	20220610_Treat	20220610_Treat.sc011	Human	HG001	11	17		143332	75322	2318.0	2681.453997504049	1316.395412728194	0.005077	0.3955976294203661	0.4065707853712958	0.06525738432363068	0.4416422864858782	0.1260832122091655	0.06285217124834623
328	20220610_Treat	20220610_Treat.sc012	Human	HG001	11	18		403959	100801	2045.0	2504.524161466652	1498.97009868988	0.004961	0.3980884109916368	0.4093216598520792	0.06752324168759204	0.3904570387761763	0.3228944812363825	0.07567806741495005
329	20220610_Treat	20220610_Treat.sc013	Human	HG001	11	19		154139	83908	2577.0	2956.585498403012	1458.42106140319	0.00456	0.3943843114120749	0.4059755348878773	0.0652955666676329	0.3404454450023398	0.1588291329607164	0.07693660031391107
330	20220610_Treat	20220610_Treat.sc014	Human	HG001	11	20		359183	161453	2063.0	2413.269211473308	1198.277711178885	0.04418399999999999	0.3964365256124722	0.4075664545978964	0.06675733172788813	0.2872594190112081	0.2857546800283051	0.1178382357044192
331	20220610_Treat	20220610_Treat.sc015	Human	HG001	11	21		442293	142584	2086.0	2434.345810189081	1220.389274455091	0.003774	0.3950064020486556	0.4062117670380021	0.066142214854375	0.2598616992922084	0.3760757240392167	0.1047256843852203
332	20220610_Treat	20220610_Treat.sc016	Human	HG001	11	22		349539	141321	1998.0	2312.857614933378	1106.708827298901	0.00435	0.394185260311021	0.4052684725897383	0.06618552949490106	0.2589154019511684	0.2649482486082663	0.09995064100004326
333	20220610_Treat	20220610_Treat.sc017	Human	HG001	11	23		194801	58742	2780.0	3338.267423649177	1972.77145245894	0.009176	0.4011171891505371	0.413618531614016	0.06836924591441236	0.5732927751178948	0.2008270700317215	0.0595948185379778
334	20220610_Treat	20220610_Treat.sc018	Human	HG001	11	24		393494	135745	2290.0	2658.586695642565	1339.558605503449	0.008015000000000001	0.3951497860199715	0.4062818604432525	0.0659180764934714	0.2854877081681205	0.3413472839893683	0.1094439364961143
335	20220610_Treat	20220610_Treat.sc019	Human	HG001	12	17		55780	27183	2849.0	3352.881322885627	1830.554481593373	0.005817	0.4031271244051666	0.4159225781290898	0.06883027969147479	0.7837974290263701	0.06022863107200817	0.02898800134965632
336	20220610_Treat	20220610_Treat.sc020	Human	HG001	12	18		236338	124205	2326.0	2704.637132160541	1365.703295917729	0.143754	0.3996679809089023	0.4108066185396819	0.06645838536064458	0.4118435223581889	0.2202159491587219	0.1005073899226965
337	20220610_Treat	20220610_Treat.sc021	Human	HG001	12	19		395123	146765	2363.0	2822.056757401288	1578.397305246352	0.003232	0.3960484957341716	0.4072251222430202	0.0662666930368214	0.3153737496036207	0.3644559792340869	0.1254114689126067
338	20220610_Treat	20220610_Treat.sc022	Human	HG001	12	20		393930	165369	2285.0	2722.638124436865	1493.1707973287	0.003961	0.3949100482667837	0.406121073227081	0.06582004381941327	0.283081469028014	0.3456764890018726	0.1368120548772357
339	20220610_Treat	20220610_Treat.sc023	Human	HG001	12	21		321358	130519	2092.0	2430.82589508041	1195.687911944681	0.002479	0.3959681433549029	0.4071403868917193	0.06669054969510653	0.2862360395975174	0.2559629552780459	0.09669816793926553
340	20220610_Treat	20220610_Treat.sc024	Human	HG001	12	22		309335	122522	2402.0	2820.240691467655	1478.951011140915	0.003795	0.3962424376156813	0.4077525710058928	0.06660019514188258	0.3204425593420113	0.2820603762449069	0.105797441035233
341	20220610_Treat	20220610_Treat.sc025	Human	HG001	12	23		247625	107906	2093.0	2384.403054510407	1082.276841926636	0.005179	0.3954719650806575	0.407113973462458	0.06719654272954287	0.3055212559534309	0.2026639866244913	0.07930736984145499
342	20220610_Treat	20220610_Treat.sc026	Human	HG001	12	24		166357	99421	2209.0	2501.577413222559	1114.946911912514	0.108764	0.3993548387096774	0.4107024652947063	0.06715912647338612	0.4286045165026057	0.1405165638726225	0.07639671259972293
343	20220610_Treat	20220610_Treat.sc027	Human	HG001	13	17		33098	20244	3146.0	3543.747036158862	1702.758174517973	0.010145	0.3955409218300258	0.4071532065722779	0.06333582732735543	0.7199006814940039	0.03824909279474114	0.022491064962991
344	20220610_Treat	20220610_Treat.sc028	Human	HG001	13	19		322260	62750	2740.0	3311.529721115538	1974.27843286786	0.000906	0.4010603468164016	0.4128136371375378	0.06798237070984949	0.5800144579123447	0.3477176249647912	0.06244678989773417
345	20220610_Treat	20220610_Treat.sc029	Human	HG001	13	20		377226	99415	1987.0	2386.60562289393	1315.00972483804	0.004436	0.396045197740113	0.4074001385543322	0.06771385934796673	0.335059532652758	0.2951805755600571	0.07212485086120939
346	20220610_Treat	20220610_Treat.sc030	Human	HG001	13	21		378458	94530	2245.0	2664.799608589866	1463.822146375384	0.00324	0.3931221848508094	0.4042204455061081	0.06573550290109262	0.4449358140587005	0.3303466828564691	0.07494997423517885
347	20220610_Treat	20220610_Treat.sc031	Human	HG001	13	22		380569	126638	2144.0	2525.219436504051	1320.613319386529	0.002445	0.3958694922697942	0.4071285030768527	0.06669163416900828	0.2818321170315572	0.3228020739809542	0.0972660552908048
348	20220610_Treat	20220610_Treat.sc032	Human	HG001	13	23		270157	107216	2436.0	2902.364423220415	1614.849355030492	0.19943	0.4041673897501089	0.4153319960546957	0.06773849617845804	0.4777040866087974	0.2567921468390791	0.09216053486318816
349	20220610_Treat	20220610_Treat.sc033	Human	HG001	13	24		73502	50112	2256.0	2541.795198754789	1122.363778554589	0.002202	0.3957326325078786	0.4070915308465247	0.06617606570866952	0.3751316953938219	0.06238485636530387	0.04060141294074766
350	20220610_Treat	20220610_Treat.sc034	Human	HG001	14	17		89039	63112	2414.0	2720.08671884903	1234.23145444992	0.004478	0.3939624808520426	0.4048878373748695	0.06444585399030167	0.3432465303810333	0.08158811541665681	0.05428893369469319
351	20220610_Treat	20220610_Treat.sc035	Human	HG001	14	18		405021	131456	2108.0	2478.412624756573	1295.157428345283	0.008121	0.3955690455061682	0.4071481391804718	0.0671374493517243	0.3047568506368198	0.334185186911355	0.09867330254582037
352	20220610_Treat	20220610_Treat.sc036	Human	HG001	14	19		322362	86833	2922.0	3479.911093708613	1987.132426176965	0.116199	0.4038031319910513	0.4158088398746765	0.06763024239293541	0.5907146849408277	0.3776904431843984	0.0878435482789981
353	20220610_Treat	20220610_Treat.sc037	Human	HG001	14	20		395961	119792	2335.0	2818.782381127287	1608.0105149575	0.001406	0.3961352657004831	0.407331008602379	0.06626247732551548	0.3672319827270986	0.3637142561484877	0.1032327095234143
354	20220610_Treat	20220610_Treat.sc038	Human	HG001	14	21		369111	111821	2590.0	3112.198361667308	1797.077663304178	0.002063	0.3956508904850929	0.4075974257744791	0.06646106111205131	0.3896549772688687	0.3695615462703745	0.1047179675197403
355	20220610_Treat	20220610_Treat.sc039	Human	HG001	14	22		300468	99856	2843.0	3380.423499839769	1928.567889556086	0.001619	0.3965761935201613	0.4081984206784536	0.06499801738477501	0.3995510303958805	0.3345088361313222	0.1012891891609927
356	20220610_Treat	20220610_Treat.sc040	Human	HG001	14	24		146194	87311	2549.0	2882.661531765757	1356.252537977987	0.00396	0.3941940412528648	0.405324466498253	0.06466499726152777	0.3141228472742204	0.1396734832754638	0.07882618261793045
357	20220610_Treat	20220610_Treat.sc041	Human	HG001	15	17		220362	65463	3282.0	3854.184867787911	2180.871472350494	0.004737	0.4008313539192399	0.4133171034709097	0.06644052786535003	0.4338458556754312	0.2591732241872531	0.07703569904405776
358	20220610_Treat	20220610_Treat.sc042	Human	HG001	15	18		393656	99802	2123.0	2483.992905953789	1270.508722019244	0.003705	0.3947183065406969	0.4065419745711905	0.06723988951006753	0.3556652035073105	0.314366006446935	0.07421343132075045
359	20220610_Treat	20220610_Treat.sc043	Human	HG001	15	19		356127	95682	2751.0	3274.192742626617	1859.094984783981	0.006254	0.3986840366311885	0.4106357600544226	0.0666253255175886	0.3952019227588944	0.3617554669245841	0.09477000130784627
360	20220610_Treat	20220610_Treat.sc044	Human	HG001	15	20		367814	106971	2541.0	2995.549662992774	1631.956464561798	0.002499	0.3955182072829132	0.4070818340345391	0.06567493079584623	0.3430220532469195	0.3475432814049133	0.09749325377922356
361	20220610_Treat	20220610_Treat.sc045	Human	HG001	15	21		316307	50444	3020.0	3598.979184838633	2105.695300079172	0.003353	0.3987197934398775	0.4107207739079255	0.06659013671503351	0.5188227953410982	0.3469731658806405	0.05429399977896777
362	20220610_Treat	20220610_Treat.sc046	Human	HG001	15	22		280714	113602	2492.0	2908.038872555061	1517.023254888823	0.095233	0.398989898989899	0.4103034753288461	0.06645928690118845	0.332230182574532	0.2703145174195842	0.1003309788856522
363	20220610_Treat	20220610_Treat.sc047	Human	HG001	15	23		396010	61677	2187.0	2620.472250595846	1476.532664610209	0.004010000000000001	0.3943661971830986	0.4052217394903913	0.06615498556074398	0.4424010439321444	0.3298758455405089	0.04750994806603793
364	20220610_Treat	20220610_Treat.sc048	Human	HG001	15	24		255631	82452	2722.0	3249.157631106583	1842.004315038891	0.260564	0.4057853473911868	0.4166919925116706	0.06669945956095193	0.5126599888703395	0.2649141028872123	0.07939438996930033
365	20220610_Treat	20220610_Treat.sc049	Human	HG001	16	17		993	918	2786.0	3080.241830065359	1402.492770754741	0.105881	0.3986269243517883	0.4098164422920113	0.06313931614163099	1.528994082840237	0.0009801876550102225	0.0009003689146568738
366	20220610_Treat	20220610_Treat.sc050	Human	HG001	16	18		156088	50482	3025.0	3591.008557505645	2030.116361783607	0.004663	0.4008985579962615	0.4123312245506304	0.06579952508129583	0.5965404103330841	0.1876876738571689	0.05616233478988746
367	20220610_Treat	20220610_Treat.sc051	Human	HG001	16	19		173810	29578	2546.0	3087.044053012374	1851.829282606697	0.09789400000000001	0.4063472694345178	0.4180916430413421	0.07062942449876833	0.9218016890835158	0.1758263403103687	0.02710831851865712
368	20220610_Treat	20220610_Treat.sc052	Human	HG001	16	20		399525	110517	2422.0	2872.969597437498	1599.454671520993	0.002731	0.3955250811981234	0.4074761131456315	0.06727776463095324	0.3596115834116947	0.3664571072181853	0.0946938309133876
369	20220610_Treat	20220610_Treat.sc053	Human	HG001	16	21		319844	117179	2453.0	2896.19391699878	1576.438434638076	0.002399	0.3956953642384106	0.4072525564453841	0.06581315963053605	0.3192099825864138	0.3012802401570346	0.1031254414062881
370	20220610_Treat	20220610_Treat.sc054	Human	HG001	16	22		207450	54869	3069.0	3647.663288924529	2126.440054308272	0.0031	0.4021584777051974	0.4148135485035954	0.06776930486679762	0.5444301784105935	0.2386899891178562	0.0606991372577089
371	20220610_Treat	20220610_Treat.sc055	Human	HG001	16	23		185807	41701	3595.0	4236.762235917604	2464.223030099465	0.008842000000000001	0.405187074829932	0.418239482596833	0.06816784851496675	0.5093059178040567	0.2583342642835652	0.05307600459767687
372	20220610_Treat	20220610_Treat.sc056	Human	HG001	16	24		99341	63893	2370.0	2696.779130734196	1256.405134004563	0.004297	0.3939514524472742	0.4050551372775349	0.06519441246468195	0.380343996566637	0.0883599518317055	0.05457035858918756
373	20220610_Treat	20220610_Treat.sc057	Human	HG001	26	17		17326	13619	3271.0	3578.323812321022	1567.316791184507	0.24831	0.4044568245125349	0.4164644560486836	0.06644699259651671	0.8286973704210366	0.02070961234085913	0.01576003200460219
374	20220610_Treat	20220610_Treat.sc058	Human	HG001	26	18		80836	39071	2567.0	2938.925545801233	1434.998281688892	0.002625	0.3974990526714665	0.4091554704580504	0.06658002447122535	0.4986432355601499	0.08551944272675067	0.03777390974195109
375	20220610_Treat	20220610_Treat.sc059	Human	HG001	26	19		395591	144809	2544.0	2948.512350751681	1528.794172375315	0.008868000000000001	0.3966480446927375	0.4078397825986245	0.0656536598529622	0.2646266794135462	0.3804834817057881	0.1290387633401747
376	20220610_Treat	20220610_Treat.sc060	Human	HG001	26	20		447295	126280	2020.0	2324.066210009503	1083.649945478223	0.005907	0.3953871712924297	0.4068126995939057	0.06725136736920596	0.2648239486576033	0.3589168552099292	0.08854664112417816
377	20220610_Treat	20220610_Treat.sc061	Human	HG001	26	21		433540	128857	2065.0	2382.313758662704	1152.479949444988	0.0115	0.3941256830601093	0.405680289998716	0.06690829786511984	0.2665282500653937	0.344978802762526	0.0928268405974082
378	20220610_Treat	20220610_Treat.sc062	Human	HG001	26	22		370899	130063	2049.0	2325.705342795415	1030.373649308289	0.004083	0.39404869251578	0.4052888642596107	0.0665579479497367	0.2618509607569008	0.2894370304267269	0.09188687344284474
379	20220610_Treat	20220610_Treat.sc063	Human	HG001	26	23		247288	114673	2831.0	3240.888517785355	1624.895372375881	0.002315	0.3942411194833154	0.4054110409198252	0.06401773426226265	0.279822780136607	0.2742008638839253	0.1133205949655842
380	20220610_Treat	20220610_Treat.sc064	Human	HG001	26	24		50752	36811	2756.0	3048.634185433702	1341.966023320294	0.00284	0.3944954128440367	0.4060263836023969	0.06501481533011631	0.4540247721693987	0.05206169522159997	0.03643375323402698
381	20220610_Treat	20220610_Treat.sc065	Human	HG001	27	17		14712	12859	2672.0	2913.538377789874	1204.785374677381	0.011385	0.3946985144188756	0.4061116693424646	0.06535825594376032	0.6082752970094224	0.01405526142883204	0.01224135769344473
382	20220610_Treat	20220610_Treat.sc066	Human	HG001	27	18		170945	80595	2724.0	3123.575742912092	1574.393960601137	0.006784	0.3961290322580645	0.4073538860861036	0.06502702303468524	0.325455737704918	0.1810968582158545	0.0781032236963108
383	20220610_Treat	20220610_Treat.sc067	Human	HG001	27	19		425877	122314	2206.0	2566.481122357212	1305.977871858176	0.006000999999999999	0.3961753424167163	0.4072704471006209	0.06663798496950576	0.2955093325986638	0.3600953338904007	0.0950989266989334
384	20220610_Treat	20220610_Treat.sc068	Human	HG001	27	20		152772	79269	2249.0	2586.584415092912	1241.539812312459	0.008362	0.3946005917159763	0.4058103334051213	0.06601366987378067	0.3784768872630529	0.1306554139625948	0.06431114264989249
385	20220610_Treat	20220610_Treat.sc069	Human	HG001	27	22		378123	106168	2136.0	2526.035547434255	1332.365698192855	0.009446	0.3972805999451233	0.408515262333534	0.06705283886520898	0.3205347721345093	0.3172290306704053	0.08136183692775102
386	20220610_Treat	20220610_Treat.sc070	Human	HG001	27	23		61541	41259	2594.0	2930.339925834363	1367.45876933173	0.016748	0.3937101910828025	0.4050364480967968	0.06483691673596098	0.4110928174521506	0.06108441809722284	0.03828220512503784
387	20220610_Treat	20220610_Treat.sc071	Human	HG001	27	24		124922	65122	2186.0	2534.398191087497	1222.236754303741	0.011634	0.3950177935943061	0.4062942910183821	0.06637021502931317	0.3640458176044585	0.1062960421625822	0.05194679997807667
388	20220610_Treat	20220610_Treat.sc072	Human	HG001	28	18		413070	100938	2160.0	2532.740979611247	1317.740897913802	0.005546	0.3939547100095152	0.4054343018155345	0.06646413724781189	0.3317532576010692	0.3428041945224403	0.07727897613266027
389	20220610_Treat	20220610_Treat.sc073	Human	HG001	28	19		433209	93390	1905.0	2240.123974729629	1139.086916183021	0.003034	0.3962625778629612	0.4077844153556261	0.06815303971303012	0.3038655918233518	0.3222451695801224	0.06286401854642218
390	20220610_Treat	20220610_Treat.sc074	Human	HG001	28	20		401095	102393	2391.0	2824.517359585128	1539.243622597173	0.004802000000000001	0.3947090961372568	0.4055966135553804	0.06573517569975497	0.3158209447617477	0.3637220366661079	0.08726862545292245
391	20220610_Treat	20220610_Treat.sc075	Human	HG001	28	21		417107	118386	2281.0	2678.565911509807	1415.983520231653	0.011925	0.3929465342707352	0.4042669553170977	0.06538662602007297	0.3065341389405494	0.3683692300320111	0.09614583153601544
392	20220610_Treat	20220610_Treat.sc076	Human	HG001	28	22		361947	78606	1855.0	2203.946327252373	1162.088052599145	0.004628	0.3956753597548455	0.4073069462987597	0.0687061253075577	0.3364455848569932	0.2679272943355333	0.05232814481967429
393	20220610_Treat	20220610_Treat.sc077	Human	HG001	28	23		365471	81269	1980.0	2364.929702592624	1264.175832741901	0.002801	0.3970701619121049	0.4091412887835921	0.06899298700953503	0.3644875590878396	0.2856338348748881	0.05807131604015895
394	20220610_Treat	20220610_Treat.sc078	Human	HG001	28	24		273304	99664	2111.0	2463.113039813774	1236.805764971132	0.007551	0.3958125202355292	0.4072267146202787	0.06678816712856928	0.3078426581969216	0.2218110338795153	0.07519858488617523
395	20220610_Treat	20220610_Treat.sc079	Human	HG001	29	17		144640	72865	2728.0	3140.717834351197	1603.290431404723	0.002782	0.3947019867549669	0.4060152984939972	0.06427918280498171	0.3239704176334107	0.1476798355587097	0.07130153268837122
396	20220610_Treat	20220610_Treat.sc080	Human	HG001	29	18		232386	69887	2229.0	2643.848441054846	1461.921716898216	0.002367	0.3933518005540166	0.4047692407523461	0.06589116577765397	0.3444051184317996	0.2236289859605856	0.05645233533201587
397	20220610_Treat	20220610_Treat.sc081	Human	HG001	29	19		423735	107797	2235.0	2634.602363702144	1412.570142566755	0.005122	0.3949923352069494	0.4061044078431166	0.0661894726446196	0.3149671133242499	0.3652825680138892	0.08531226509729826
398	20220610_Treat	20220610_Treat.sc082	Human	HG001	29	20		461436	126042	1993.0	2307.262817156186	1137.757641009218	0.147498	0.4018462435680728	0.4129193796001883	0.06855025905990539	0.3801187042010677	0.3557766040027857	0.0855842152141998
399	20220610_Treat	20220610_Treat.sc083	Human	HG001	29	21		158283	46244	2154.0	2532.608749243145	1329.636389439823	0.004244	0.3932483806743962	0.4043517276150489	0.06620820000923758	0.5188515538728506	0.1350774996215811	0.03630631364931848
400	20220610_Treat	20220610_Treat.sc084	Human	HG001	29	22		310882	93645	2174.0	2587.054973570399	1432.336482105731	0.002656	0.39453125	0.4060545416309641	0.066487261691712	0.3256481534010325	0.2636211446151714	0.0735351162015837
401	20220610_Treat	20220610_Treat.sc085	Human	HG001	29	23		125810	61514	2350.0	2706.014582046364	1351.026980186526	0.00342	0.3935228441336	0.4047641266069882	0.06551546806823788	0.3407131324928721	0.119258374430871	0.05185649428675328
402	20220610_Treat	20220610_Treat.sc086	Human	HG001	29	24		187035	78265	2280.0	2659.705589982751	1339.7348844733	0.003301	0.3949919224555735	0.4062896052182173	0.06630145940235513	0.3461356860523156	0.1661746591590152	0.064767712147319
403	20220708_GM12878	20220708_GM12878.sc001	Human	HG001	19	9		150681	72393	2775.0	3289.102689486553	1877.209408954092	0.008473	0.4038171772978403	0.4153152821338251	0.06713898177122303	0.5422149594335025	0.1526175630316762	0.07578629309678675
404	20220708_GM12878	20220708_GM12878.sc002	Human	HG001	19	11		240144	117848	2378.0	2710.441899735252	1309.560529560722	0.005629	0.4026049834663665	0.4140076944966781	0.0655231015627703	0.2865570478222669	0.2246121155270818	0.09838979973938254
405	20220708_GM12878	20220708_GM12878.sc003	Human	HG001	19	12		159533	78591	2595.0	3063.147268771233	1699.034659476603	0.005447	0.3997766610831938	0.4108949338453237	0.06678558878095245	0.475973147239101	0.151393351853676	0.07618462158156729
