Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220610_Treat,20220610_Treat.sc053,Human,HG001,HG001,16,21,,314541,115142,2454.0,2895.427394000452,1567.775481851751,0.002433,0.3959399795620369,0.4073641239701741,0.0656195753979252,0.3122411687464992,0.2960961973362044,0.1020805950028989
20220610_Treat,20220610_Treat.sc059,Human,HG001,HG001,26,19,,389413,142364,2546.0,2949.373788317271,1525.277130964334,0.009195,0.3968529680178092,0.4079181339855436,0.0654853797002136,0.2590228187122348,0.3744591488950175,0.1277679431433706
20220610_Treat,20220610_Treat.sc060,Human,HG001,HG001,26,20,,439269,123838,2020.0,2322.084981992603,1074.120662883755,0.00611,0.3956737173534166,0.4069518873721149,0.0670272611730636,0.2572425531914894,0.3522707213370303,0.0874726037797207
20220610_Treat,20220610_Treat.sc061,Human,HG001,HG001,26,21,,425885,126352,2065.0,2380.820066164366,1146.772753014938,0.012786,0.3943139678615575,0.4057948445729345,0.0666548199749838,0.2596383885031218,0.338767163963957,0.0917359796096831
20220610_Treat,20220610_Treat.sc062,Human,HG001,HG001,26,22,,364162,127511,2049.0,2324.17940412984,1024.006009374874,0.004336,0.3942857142857143,0.4053666466732793,0.0663030569436416,0.2554128349074988,0.2839688548867488,0.0907339050097379
20220610_Treat,20220610_Treat.sc063,Human,HG001,HG001,26,23,,243313,112726,2833.0,3240.810549473945,1619.096967769707,0.00239,0.3943835848672042,0.4054655663796167,0.0638704789455192,0.2746703730137861,0.2695870701525145,0.1121495291507536
20220610_Treat,20220610_Treat.sc067,Human,HG001,HG001,27,19,,418824,120062,2207.0,2566.688802452067,1303.83126895027,0.006228,0.396418224886802,0.4074084360069797,0.0662716695018767,0.2874082389777142,0.3539175722912887,0.0940719606339046
20220610_Treat,20220610_Treat.sc069,Human,HG001,HG001,27,22,,371765,104194,2138.0,2526.559734725608,1329.208530303217,0.009797,0.3975465869568323,0.408607620792483,0.0668046431829429,0.3161642390554631,0.3118289844856645,0.0803988103071341
20220610_Treat,20220610_Treat.sc072,Human,HG001,HG001,28,18,,406052,99029,2161.0,2531.752375566753,1312.184641834087,0.005714,0.3941497273177987,0.4055136947683032,0.0662372661360803,0.3249906890130354,0.3368435695040303,0.0764296172779556
20220610_Treat,20220610_Treat.sc073,Human,HG001,HG001,28,19,,425234,91388,1906.0,2239.187409725566,1133.440563640639,0.003137,0.3965851951860765,0.4079062322619006,0.0678486211316999,0.2972357685996256,0.3160572528559517,0.0620332363775353
20220610_Treat,20220610_Treat.sc074,Human,HG001,HG001,28,20,,394650,100578,2394.0,2825.268468253494,1535.966016614935,0.005072,0.3948702078094974,0.4056306344720715,0.0653931432865879,0.3093034481311255,0.3579017907038172,0.086341124378716
20220610_Treat,20220610_Treat.sc075,Human,HG001,HG001,28,21,,410429,116225,2283.0,2679.053542697354,1411.332835350527,0.013698,0.3931278423446185,0.4042968376867491,0.0651697244451421,0.3003353271705637,0.362371274250755,0.0950914317463794
20220610_Treat,20220610_Treat.sc078,Human,HG001,HG001,28,24,,268387,97838,2112.0,2461.545646885668,1226.672595483473,0.008325,0.3960980760190326,0.4073455235997468,0.0666184932470806,0.3008720301207427,0.2176590465123239,0.0743497794224819
20220610_Treat,20220610_Treat.sc081,Human,HG001,HG001,29,19,,416455,105705,2237.0,2632.539832552859,1403.466806876869,0.005596,0.3953209358128375,0.4062075586674109,0.0659365493971608,0.3067966016991504,0.358969208921344,0.0844003254061581
20220610_Treat,20220610_Treat.sc084,Human,HG001,HG001,29,22,,305713,91952,2175.0,2588.431877501305,1429.940520669851,0.002735,0.3947865152328816,0.4061610154578688,0.0662643161854545,0.3193690049693748,0.2591556189791819,0.0727460832279865
20220708_GM12878,20220708_GM12878.sc002,Human,HG001,HG001,19,11,,236452,115942,2380.0,2712.258129064532,1308.6821864936,0.005757,0.4026918355469367,0.413947906443615,0.0653000521079744,0.2847472759739076,0.2212064961125958,0.0972558184266589
